AAV,start,end,Sample,guppy_01,guppy_02,nanopolish_01,nanopolish_02,megalodon_01,megalodon_02,tombo_01,tombo_02,deepsignal_01,deepsignal_02,annotation
GFAP,5178,5179,nat,8.982884861383331,9.22097410296478,8.78144050005592,7.56098992560223,2.1,2,9.32,9.32,9.700000000000001,10.549999999999999,BGHp(A)
GFAP,5191,5192,nat,6.12034011431354,5.96285964609043,5.7427834690110595,5.79939893214541,2.5,2.25,24.05,24.82,4.3,4.25,BGHp(A)
GFAP,5237,5238,nat,7.30673289635332,7.14792411285774,6.70805840132957,6.98575995350189,6,5.2,94.39999999999999,94.17,4.15,4.25,BGHp(A)
GFAP,5305,5306,nat,2.9179886241430997,3.23032505442617,1.23603430690045,1.3640396356398399,2.5,2.65,17.580000000000002,17.919999999999998,7.000000000000001,6.4,BGHp(A)
GFAP,5454,5455,nat,4.18311403508772,4.50785773366418,14.285714285714299,17.6470588235294,16.5,14.75,100,89.66,1.4500000000000002,2.5,NA
GFAP,5490,5491,nat,6.57835042192179,7.1397756686799,47.4242424242424,57.894736842105296,54.7,55.15,93.55,93.53,3.9,7.249999999999999,ITR2_right
GFAP,5504,5505,nat,8.18713450292398,5.44117647058824,47.4242424242424,57.894736842105296,24.9,18.85,87.72,79.45,2.45,1.5,ITR2_right
GFAP,5557,5558,nat,4.80549199084668,4.68358395989975,7.081339712918661,9.100935828877,10.35,13.5,8.469999999999999,10.100000000000001,1,0,ITR2_right
GFAP,5559,5560,nat,3.41093117408907,5.43417366946779,7.081339712918661,9.100935828877,12.05,10.7,4.760000000000001,8,1.5,0,ITR2_right
GFAP,5563,5564,nat,3.5913379073756397,3.0922619047619,7.081339712918661,9.100935828877,4.55,5.95,12.22,17.16,1.4500000000000002,1.05,ITR2_right
GFAP,5567,5568,nat,7.21153846153846,7.30994152046784,7.081339712918661,9.100935828877,6.8,4.25,5.1,6.9,7.3,5.7,ITR2_right
GFAP,5580,5581,nat,11.7277924975596,8.99470899470899,33.857142857142904,33.571428571428605,6.9,4.15,72.41,63.46000000000001,10.8,11.200000000000001,ITR2_right
GFAP,5584,5585,nat,9.55996884735202,7.33082706766917,33.857142857142904,33.571428571428605,17.3,17,100,95,4.9,5.050000000000001,ITR2_right
GFAP,5595,5596,nat,4.07475490196078,5.9228650137741,50.4573904670197,51.7613636363636,21.25,23.8,22.220000000000002,33.96,1.4500000000000002,0.3,ITR2_right
GFAP,5599,5600,nat,6.75675675675676,7.84153005464481,50.4573904670197,51.7613636363636,13.65,16.3,70.30999999999999,70.75,2.9000000000000004,1.35,ITR2_right
GFAP,5602,5603,nat,2.7380952380952404,9.59874114870181,50.4573904670197,51.7613636363636,39.6,37.25,93.02,95.04,4.35,2.65,ITR2_right
GFAP,5606,5607,nat,14.321895424836601,9.55242966751918,50.4573904670197,51.7613636363636,44.3,43.25,37.5,50,6.3,6.05,ITR2_right
GFAP,5617,5618,nat,12.5448028673835,10.1321716453295,27.5892857142857,28.3333333333333,25.25,28.55,93.42,84.27,17.2,14.05,ITR2_right
GFAP,5621,5622,nat,1.3043478260869599,4.37869822485207,27.5892857142857,28.3333333333333,25,24.95,92.5,70.73,36,28.349999999999998,ITR2_right
GFAP,5634,5635,nat,7.29502327246688,6.36672325976231,11,7.81155474894132,5.2,5.05,67.80000000000001,65.12,6.9,10,ITR2_right
GFAP,5638,5639,nat,3.1524122807017503,3.64635628600116,11,7.81155474894132,3.8,5.15,59.68,67.42,0,0.44999999999999996,ITR2_right
GFAP,5642,5643,nat,8.67011278195489,4.8379087749166505,11,7.81155474894132,4.25,10.2,52.83,54.55,3.85,3.1,ITR2_right
GFAP,5644,5645,nat,9.03795233892321,8.58000203438104,11,7.81155474894132,9.9,10.35,19.439999999999998,25.45,0.95,1.35,ITR2_right
GFAP,5668,5669,nat,7.04826038159371,8.40811965811966,0.892857142857143,1.63934426229508,4.95,17.35,34.48,26.83,15.049999999999999,17.2,ITR2_right
GFAP,5676,5677,nat,5.14621559633028,8.36158192090395,0.892857142857143,1.63934426229508,2.95,5.05,8.77,3.53,12.55,13.15,ITR2_right
GFAP,5686,5687,nat,2.96773040135872,6.29099582587955,0.892857142857143,1.63934426229508,1,3.7,15,9.379999999999999,2.4,2.25,NA
GFAP,5691,5692,nat,4.06027444849748,5.01509397214919,0.892857142857143,1.63934426229508,0.85,1.2,44.9,38.81,1.4500000000000002,0.44999999999999996,NA
GFAP,5695,5696,nat,3.75532821824382,4.14730933023616,0.892857142857143,1.63934426229508,1.1,0.65,31.75,23.53,2.9000000000000004,2.1,NA
GFAP,5713,5714,nat,6.52305825242718,4.58131356334949,4.32098765432099,2.8846153846153797,6.65,7.35,22.220000000000002,34.29,7.6499999999999995,10.299999999999999,NA
GFAP,5727,5728,nat,2.33322102425876,6.30158428991557,0.7246376811594201,0.483091787439614,0.9,0.75,8.110000000000001,1.7399999999999998,3.9,3.5999999999999996,NA
GFAP,5736,5737,nat,4.62880143112701,3.32579185520362,0.7246376811594201,0.483091787439614,1.95,1.45,14.81,5.66,1.4500000000000002,1.7999999999999998,NA
GFAP,5738,5739,nat,2.36363636363636,3.4151898734177197,0.7246376811594201,0.483091787439614,2.85,0.95,37.14,29.849999999999998,2.4,2,NA
GFAP,5748,5749,nat,12.7017543859649,9.91847826086957,0.7246376811594201,0.483091787439614,2.85,3.15,3.45,2.3,3.9,6.550000000000001,NA
GFAP,5751,5752,nat,7.964217474379021,7.79354838709677,0.7246376811594201,0.483091787439614,4.75,4.9,5.26,4.42,4.3999999999999995,3.65,NA
GFAP,5760,5761,nat,5.56891025641026,3.26384142173616,0.7246376811594201,0.483091787439614,3.85,7.6,2.22,1.46,0.95,2,NA
GFAP,5762,5763,nat,2.78374430793023,5.5050505050505,0.7246376811594201,0.483091787439614,1.15,2.4,0.83,0,1,2,NA
GFAP,5765,5766,nat,7.284427284427281,5.98106712564544,0.7246376811594201,0.483091787439614,3.4,4.4,2.06,2.04,5.949999999999999,8.1,NA
GFAP,5780,5781,nat,11.740558292282401,10.2686334472627,3.00573300573301,3.2967032967033,1.8,3.25,2.11,0.75,7.449999999999999,5.25,NA
GFAP,5782,5783,nat,7.77714932126697,6.2267080745341605,3.00573300573301,3.2967032967033,0.4,1.8,6.5600000000000005,2.04,3.5000000000000004,5.1499999999999995,NA
GFAP,5787,5788,nat,7.56737138190727,8.41614906832298,3.00573300573301,3.2967032967033,0,1.2,57.14,50,2.5,1.4000000000000001,NA
GFAP,5793,5794,nat,10.668449197861001,7.16455696202532,3.00573300573301,3.2967032967033,3,4.35,20,9.71,17.5,13.55,NA
GFAP,5808,5809,nat,3.77747252747253,6.1801107371620905,3.3707865168539297,2.4390243902439,3.5,2.25,3.19,4.93,3.55,2.45,NA
GFAP,5816,5817,nat,5.61797752808989,7.99204162840527,3.3707865168539297,2.4390243902439,1.25,2.7,3.26,0.72,0,0,NA
GFAP,5820,5821,nat,5.11488511488511,5.05067379440918,3.3707865168539297,2.4390243902439,1.55,2.95,0,0,0.5,0.3,NA
GFAP,5829,5830,nat,11.150140505821,10.6469510881276,3.3707865168539297,2.4390243902439,3.9,4.65,18.52,10,9.2,7.049999999999999,NA
GFAP,5850,5851,nat,5.2353820287689095,5.34701003928416,9.20886409095694,5.75305458341008,0.85,1.45,20.73,17.54,1.5,3.5000000000000004,NA
GFAP,5855,5856,nat,5.33654282859479,5.6766113430404195,9.20886409095694,5.75305458341008,5.55,4.45,24.14,28.21,0.5,0.3,NA
GFAP,5859,5860,nat,3.54639175257732,5.91740809132114,9.20886409095694,5.75305458341008,0,2.85,23.810000000000002,25,0,1.25,NA
GFAP,5862,5863,nat,5.63725490196078,6.58385093167702,9.20886409095694,5.75305458341008,2.2,3.4,42.5,34.33,1.5,2.1999999999999997,NA
GFAP,5872,5873,nat,5.312665606783249,5.81004140786749,9.20886409095694,5.75305458341008,0.85,1.85,50,100,6.1,8.7,NA
GFAP,5887,5888,nat,10.7323232323232,7.66811804547654,2.7056277056277103,5.57660546002137,1.85,3.25,17.59,21.43,6.65,4.3,NA
GFAP,5908,5909,nat,12.4090909090909,12.0512820512821,12.870370370370399,6.28356605800215,6.2,9.9,100,25,22.7,21.65,NA
GFAP,5923,5924,nat,9.20780563453089,15.203366058906001,6.591191066997521,5.92469545957918,19.35,19.25,38.24,51.019999999999996,17.4,17.8,NA
GFAP,5931,5932,nat,6.41414141414141,5.5952380952381,6.591191066997521,5.92469545957918,0.4,1,12.68,15.32,3.6999999999999997,7.85,NA
GFAP,5965,5966,nat,6.735778841042,6.571428571428569,7.99120234604106,7.10335018963338,7.05,9.65,50,48,4.25,6.5,NA
GFAP,5978,5979,nat,2.51488095238095,1.33333333333333,3.5728639176915005,3.4380194208730597,0.45,0.3,10.38,9.379999999999999,5.45,7.199999999999999,NA
GFAP,5990,5991,nat,8.92465753424657,9.929267316161749,7.551496307811891,5.04439063761098,20.85,15.4,98.39,93.14,4.45,8.35,NA
GFAP,5998,5999,nat,1.0944976076555,2.15215215215215,7.551496307811891,5.04439063761098,0.85,0,14.29,12.659999999999998,2.25,3.45,NA
GFAP,6008,6009,nat,2.64073371283997,3.95339954163484,7.551496307811891,5.04439063761098,1,3.1,6.45,6.9,2.1999999999999997,5.55,NA
GFAP,6020,6021,nat,12.3279569892473,13.6531568789633,2.02596380802518,4.1128579449747305,10.6,7.7,100,100,1.15,2.45,NA
GFAP,6074,6075,nat,3.87078651685393,3.79693853145181,14.882032667876599,19.432471264367802,0.95,2.75,21.69,15.93,4.7,6.05,NA
GFAP,6107,6108,nat,4.76977307777043,3.94447162426615,3.48884381338742,6.26550868486352,3.35,2.2,86.67,89.19,6.950000000000001,10.7,NA
GFAP,6113,6114,nat,1.69193450576107,1.61453716601241,3.48884381338742,6.26550868486352,2.25,1.7,23.080000000000002,21.21,9.8,14.05,NA
GFAP,6156,6157,nat,9.829991281604181,8.78198737121967,15.1811385853939,19.248213304013202,3.1,6.2,14.75,5.88,4.65,4.05,NA
GFAP,6158,6159,nat,1.62281780181952,4.15197806502154,15.1811385853939,19.248213304013202,3,5.15,31.25,21.740000000000002,4.05,6.4,NA
GFAP,6179,6180,nat,6.524122807017541,7.38095238095238,8.08823529411765,9.86340762041697,2.85,4.75,13.51,8.959999999999999,7.85,12.25,NA
GFAP,5499,5500,nat,0,10.0961538461538,47.4242424242424,57.894736842105296,23.1,23.95,98.59,100,3.45,3.75,ITR2_right
LP1,23,24,nat,9.4017094017094,9.375,1.32822685788787,5.684488836662751,1.55,3.35,4.2299999999999995,5.88,7.249999999999999,7.35,NA
LP1,25,26,nat,10.9181141439206,12.0265780730897,1.32822685788787,5.684488836662751,3.5,6.45,3.1199999999999997,0,8.85,10.549999999999999,NA
LP1,72,73,nat,14.9732620320856,12.2249589490969,4.20210798816568,3.8583638583638598,5.25,6.25,0,10,10.549999999999999,6.5,NA
LP1,146,147,nat,16.5441176470588,14.031746031746001,5.1946881384449,9.720084647941519,9.25,6.35,NA,NA,5.3,5.3,NA
LP1,151,152,nat,6.4516129032258105,5.58404558404558,5.1946881384449,9.720084647941519,1,1.2,44.440000000000005,35.14,2.45,2.65,NA
LP1,171,172,nat,10.7536764705882,7.804054054054051,17.0996401259559,14.28238583411,7.65,8.15,4.35,0,20.1,13.950000000000001,NA
LP1,207,208,nat,7.35294117647059,9.04629721423615,7.16056670602125,9.188034188034191,2.7,4.5,8.62,19.23,6.9,7.249999999999999,NA
LP1,248,249,nat,4.2483660130719,2.7553668317999502,2.02846785371575,1.4429361488185,1.65,3.05,100,66.67,3.45,1.5,NA
LP1,262,263,nat,1.47058823529412,2.63193172170338,3.93635902636917,3.36818181818182,0.75,0.8,19.05,18.18,7.8,7.3999999999999995,NA
LP1,280,281,nat,13.8888888888889,7.0160553452551895,3.04347826086956,4.99415887850467,2.8,3.2,18.75,25,11.85,12.1,NA
LP1,307,308,nat,13.715277777777802,11.0858700590641,3.09452674384829,2.8000000000000003,1,1.25,82.5,87.5,2.1999999999999997,4.25,NA
LP1,355,356,nat,2.85714285714286,4.83482774893818,7.18092768654566,6.04118993135011,1.5,1.15,7.870000000000001,1.96,8.5,6.800000000000001,NA
LP1,357,358,nat,7.107843137254901,7.0431228981312,7.18092768654566,6.04118993135011,1.7,1.45,6.67,8,8.25,6.35,NA
LP1,368,369,nat,20.8333333333333,13.734230445752699,2.44904509709517,3.9527027027027,8.85,11.3,16.669999999999998,0,5.55,6.6000000000000005,NA
LP1,376,377,nat,13.8888888888889,4.313907396474661,2.44904509709517,3.9527027027027,1.6,1.1,6.4,6.76,8.15,7.000000000000001,NA
LP1,379,380,nat,7.3109243697479,9.69756738987508,2.44904509709517,3.9527027027027,2.3,2.15,47.370000000000005,45.45,8,8.7,NA
LP1,394,395,nat,1.38888888888889,2.85959639330185,4.107710651828301,4.44408532643827,2.1,1,27.16,28.57,0.8500000000000001,0.35000000000000003,NA
LP1,398,399,nat,9.60960960960961,7.47498292006591,4.107710651828301,4.44408532643827,2.6,1.95,22.939999999999998,18.18,2.0500000000000003,1.0999999999999999,NA
LP1,401,402,nat,11.1111111111111,7.064364207221351,4.107710651828301,4.44408532643827,6.9,8.05,17.78,16.13,5.55,5.1,NA
LP1,462,463,nat,23.0994152046784,18.000794912559602,38.1666666666667,25.869152970922897,25.75,27.25,57.14,33.33,18,14.099999999999998,NA
LP1,522,523,nat,5,5.37582332429291,7.6853866755942395,7.8487051340299905,2.75,1.75,1,0,16.5,17.549999999999997,NA
LP1,543,544,nat,6.5789473684210495,7.9140127388535,3.9228456370011004,5.52230378317335,1.15,1.05,5.050000000000001,5.66,2.7,4.8,NA
LP1,547,548,nat,27.565789473684198,32.5886638808529,3.9228456370011004,5.52230378317335,18.65,18.85,8.110000000000001,7.2700000000000005,4.45,8.7,NA
LP1,555,556,nat,5.26315789473684,4.35172562244385,3.9228456370011004,5.52230378317335,3.25,0.8,89.36,67.74,5,5.75,NA
LP1,568,569,nat,8.05555555555555,4.9836897426603795,5.22700983227299,2.86917609897341,1.8,2.95,14.469999999999999,16.98,14.399999999999999,14.549999999999999,NA
LP1,602,603,nat,1.28205128205128,3.2871198568873004,3.65209117252714,5.17998244073749,1.35,1,11.379999999999999,7.8100000000000005,2.3,1.3,NA
LP1,611,612,nat,4.87804878048781,4.961375444353299,3.65209117252714,5.17998244073749,2.3,1.55,28.87,18.75,3.55,4.35,NA
LP1,621,622,nat,9.114249037227209,14.720157485659998,3.65209117252714,5.17998244073749,29.15,32.15,50,42.86,12.85,15.5,NA
LP1,646,647,nat,2.63157894736842,5.14516347849681,4.76123010250854,3.10255028735632,1.25,0.5,3.66,3.5700000000000003,2.0500000000000003,2.5,NA
LP1,649,650,nat,1.25,2.9073687049147203,4.76123010250854,3.10255028735632,0.4,0,3.15,6.15,1.7000000000000002,1.8499999999999999,NA
LP1,653,654,nat,19.6710526315789,5.80227743271221,4.76123010250854,3.10255028735632,3.6,2.6,6.76,12.2,3.1,4.7,NA
LP1,663,664,nat,4.545454545454549,8.223223223223219,4.76123010250854,3.10255028735632,7.45,7.45,14.29,16.669999999999998,7.000000000000001,4.35,NA
LP1,687,688,nat,4.76190476190476,2.8068137824235397,0.449599481409455,0,0.75,0.95,10.100000000000001,7.84,1,0.8999999999999999,NA
LP1,709,710,nat,4.81997677119628,4.85837922895358,3.78792697665543,0.9090909090909091,1.45,0.5,1.82,1.6400000000000001,10.4,8.4,NA
LP1,731,732,nat,11.9047619047619,12.6057421174058,5.77737447065941,5.8336366945759,2.1,4.1,71.43,50,11,13.350000000000001,NA
LP1,759,760,nat,9.14376321353065,7.75989765688123,1.4092099183736302,1.7135207496653302,3.9,2.4,5.07,5.06,9.3,8.4,NA
LP1,785,786,nat,10.955710955711,6.37533422459893,3.13700091435538,4.47290640394089,3.2,1.75,0.67,2.56,8.5,8.450000000000001,NA
LP1,789,790,nat,1.21951219512195,3.07987967914439,3.13700091435538,4.47290640394089,1.45,1.4,15.17,13.19,2.85,2.4,NA
LP1,798,799,nat,14.285714285714299,10.8655675332911,3.13700091435538,4.47290640394089,7.8,9.25,0,100,8.3,6.4,NA
LP1,832,833,nat,3.3643892339544497,4.66126656848306,2.94082593409213,3.97509578544061,1.8,1.85,61.22,55.559999999999995,6.950000000000001,6.8500000000000005,NA
LP1,839,840,nat,6.52173913043478,7.98812984496124,2.94082593409213,3.97509578544061,3.75,4.7,6.38,15.09,5.5,7.249999999999999,NA
LP1,848,849,nat,7.17391304347826,4.21022067363531,2.94082593409213,3.97509578544061,1.4,1.9,5,3.81,4.25,4.6,NA
LP1,850,851,nat,17.23044397463,5.03198015924814,2.94082593409213,3.97509578544061,1.15,1.7,3.2800000000000002,0.95,4.5,4.6,NA
LP1,890,891,nat,13.4146341463415,12.1637426900585,1.6698083306921099,2.3100238146785,2.8,3.8,10,5.88,4.35,3.3000000000000003,NA
LP1,895,896,nat,6.547619047619049,4.36332029552369,1.6698083306921099,2.3100238146785,1.95,1.85,16.04,11.83,2.15,1.4500000000000002,NA
LP1,909,910,nat,3.57142857142857,9.18653978445311,5.07036943955768,5.1925091671032,3.75,3.45,0,0,2.35,3.5999999999999996,NA
LP1,912,913,nat,9.93083003952569,6.9317687961755805,5.07036943955768,5.1925091671032,1.85,1.85,0.5700000000000001,0,3.85,4.8,NA
LP1,952,953,nat,3.17028985507246,4.31354359925789,2.92460507919284,2.87597029094767,0.9,1.35,26.369999999999997,29.270000000000003,13.850000000000001,12.15,NA
LP1,1103,1104,nat,20.367132867132902,10.5972296737063,4.01667298219022,1.2646612941833602,2.65,3.45,17.95,16.669999999999998,5.25,6.9,NA
LP1,1113,1114,nat,5.49242424242424,2.49102636763555,4.01667298219022,1.2646612941833602,1.7,2,3.91,1.1900000000000002,2.6,0.8500000000000001,NA
LP1,1135,1136,nat,7.10702341137124,8.3067671351978,4.16865552903739,4.77405635300372,9.3,7.6,84.38,85.71,9,6.35,NA
LP1,1178,1179,nat,10.7027027027027,8.03886446289964,0.9679218405633501,0.920315103772156,4.3,5.45,0,0,10,9,NA
LP1,1180,1181,nat,15.333333333333298,6.98335644937587,0.9679218405633501,0.920315103772156,4,4.15,5,2.44,8.5,9.25,NA
LP1,1212,1213,nat,4.16666666666667,5.71428571428571,1.12443962756786,1.1175592770684801,2.4,1.25,5.56,1.8900000000000001,15.6,12.7,NA
LP1,1221,1222,nat,9.047619047619051,6.4812156018186196,1.12443962756786,1.1175592770684801,2.5,1.7,29.549999999999997,50,7.7,7.1,NA
LP1,1236,1237,nat,38.3699633699634,36.0784695622065,12.6011560693642,10.8518518518519,41.95,41.9,5.13,3.64,28.299999999999997,27.150000000000002,NA
LP1,1263,1264,nat,8.695652173913041,7.773369699975199,3.8149757646665496,1.58855751673768,14.2,13.15,100,100,18.099999999999998,20.25,NA
LP1,1287,1288,nat,9.06382978723404,6.12549363756033,1.50739136926982,1.81176288019863,2.85,1.55,4.42,7.6899999999999995,12.1,9.45,NA
LP1,1320,1321,nat,11.1914893617021,5.35574487681326,9.81718653170832,6.237508327781479,2.65,1.9,38.2,36.84,7.7,7.049999999999999,NA
LP1,1356,1357,nat,3.57142857142857,3.8786661685036403,2.00371718817629,1.4358522003332401,1.35,2.2,4.590000000000001,7.449999999999999,8.200000000000001,7.5,NA
LP1,1369,1370,nat,6.294326241134749,2.61126658842647,2.25985307952521,2.16241560390098,3.9,4.05,7.249999999999999,12.5,6.45,5.8999999999999995,NA
LP1,1408,1409,nat,11.4795918367347,5.411602378101979,3.32346454789886,3.1678921568627403,0.75,1.5,2.86,5.83,12.049999999999999,7.6499999999999995,NA
LP1,1416,1417,nat,13.7931034482759,7.59123343527013,3.32346454789886,3.1678921568627403,7.35,5.95,40.71,36.51,5.75,4.35,NA
LP1,1426,1427,nat,8.49436392914654,11.1099365750529,3.32346454789886,3.1678921568627403,3.4,4.75,67.24,76.92,16.35,11.700000000000001,NA
LP1,1442,1443,nat,5.35714285714286,1.9853027172429898,2.5819832341571503,1.42440402935412,1.25,0.7,3.25,1.6400000000000001,5.3,5.3,NA
LP1,1452,1453,nat,11.3864942528736,7.69001404305254,2.5819832341571503,1.42440402935412,13.35,11.1,19.009999999999998,18.52,11.5,9.25,NA
LP1,1461,1462,nat,5.35714285714286,2.31465809072444,2.5819832341571503,1.42440402935412,1.75,1.85,3.7699999999999996,4.46,3.95,4.9,NA
LP1,1466,1467,nat,7.440476190476191,5.28075124628048,2.5819832341571503,1.42440402935412,0.75,0.9,40.739999999999995,66.67,0.95,1.5,NA
LP1,1470,1471,nat,14.5502645502645,12.6522366522367,2.5819832341571503,1.42440402935412,4.2,2.65,27.18,30,2.4,3.65,NA
LP1,1479,1480,nat,12.5,6.75654689107604,2.5819832341571503,1.42440402935412,3.15,3.1,3.91,2.68,10,10.05,NA
LP1,1488,1489,nat,2.9388083735909802,2.71169927742145,2.5819832341571503,1.42440402935412,3.8,1.95,31.75,47.370000000000005,7.049999999999999,5.45,NA
LP1,1511,1512,nat,5.35714285714286,1.75023194680687,3.33132045088567,2.52463054187192,0.75,0.7,15.03,11.65,5.75,6,NA
LP1,1515,1516,nat,2.80612244897959,3.25681224337439,3.33132045088567,2.52463054187192,1.3,1.2,23.169999999999998,17.28,1.7500000000000002,1.4000000000000001,NA
LP1,1525,1526,nat,1.78571428571429,4.71840029352412,3.33132045088567,2.52463054187192,1.9,2.5,6.2,5.3,4.2,3.35,NA
LP1,1544,1545,nat,17.0592705167173,13.0855202929509,4.12116906839862,4.91348600508906,2.6,3.1,64.62,73.08,14.799999999999999,11.799999999999999,NA
LP1,1561,1562,nat,14.1739130434783,12.502550708076601,3.77529691211401,1.52180613345662,3.75,2.25,3.42,6.140000000000001,9,6.4,NA
LP1,1566,1567,nat,9.704968944099381,8.047945205479449,3.77529691211401,1.52180613345662,3.45,4.25,5.88,6.67,5.800000000000001,6.6000000000000005,NA
LP1,1573,1574,nat,16.491754122938502,12.596153846153799,3.77529691211401,1.52180613345662,3.5,3.4,91.8,91.67,13.200000000000001,9.950000000000001,NA
LP1,1587,1588,nat,12.0833333333333,13.6356516290727,2.99053870890584,2.2242950419746,2.4,2,3.4799999999999995,4.8500000000000005,9.6,8.15,NA
LP1,1599,1600,nat,22.5,24.196984595214698,3.36446142340266,3.5536657647210403,30.65,27.8,100,0,10.4,9.9,NA
LP1,1606,1607,nat,9.57446808510638,8.2812655953688,3.36446142340266,3.5536657647210403,1.7,2.15,4.24,3.2800000000000002,8.7,9.049999999999999,NA
LP1,1615,1616,nat,19.9468085106383,13.381281696634401,3.36446142340266,3.5536657647210403,6.85,8.15,21.67,17.580000000000002,12.049999999999999,8.05,NA
LP1,1628,1629,nat,10.119047619047599,5.08778774873195,1.7533079448967301,2.9551630434782603,4.65,4.75,3.9,4.81,4.2,4.95,NA
LP1,1632,1633,nat,7.9166666666666705,7.01830863121186,1.7533079448967301,2.9551630434782603,5.3,4.9,7.41,4.35,1.4000000000000001,2.3,NA
LP1,1654,1655,nat,3.9968652037617596,11.6174374919031,4.62609970674487,7.239158437097471,3.75,5.05,30.36,28.57,4.1000000000000005,3.05,NA
LP1,1678,1679,nat,17.1706989247312,12.8832161365183,14.8115406605973,16.1234081261371,4.8,5.15,13.58,16.939999999999998,6.35,6.05,NA
LP1,1685,1686,nat,16.5942028985507,11.846113445378199,14.8115406605973,16.1234081261371,3.2,1.85,53.910000000000004,34.62,9.6,7.85,NA
LP1,1703,1704,nat,4.25531914893617,1.8727649162431799,3.8582581708854597,4.28061224489796,1.65,0.85,10.39,9.46,5.949999999999999,3.6999999999999997,NA
LP1,1706,1707,nat,4.57637600494743,3.1822926861094802,3.8582581708854597,4.28061224489796,1.8,1.5,22.46,21.6,3.5999999999999996,2.25,NA
LP1,1722,1723,nat,9.94075049374589,3.4166555718279903,8.76594260661618,9.54381379138661,5.4,3.25,18.4,18.18,3.8,3.55,NA
LP1,1733,1734,nat,15.691489361702098,10.3382693770677,1.5708513338845103,2.17857142857143,9.55,8.35,4.19,3.5000000000000004,9.049999999999999,8.6,NA
LP1,1750,1751,nat,13.0208333333333,11.9452638479187,2.17833355387941,2.19634433962264,2.85,2.25,6.87,6.59,5.6000000000000005,3.1,NA
LP1,1759,1760,nat,5.60675883256528,5.19592338780531,2.17833355387941,2.19634433962264,2,1,5,13.11,4.2,3.3000000000000003,NA
LP1,1761,1762,nat,5.11363636363636,3.55731225296443,2.17833355387941,2.19634433962264,2.4,3.15,0.61,2.78,6.1,5.2,NA
LP1,1772,1773,nat,11.8055555555556,9.09569215327581,31.118941775994802,33.8709677419355,6.05,7.95,8.14,5.71,7.5,6.2,NA
LP1,1818,1819,nat,7.206632653061219,6.0221674876847295,1.85238439041104,2.3772030767367203,6.8,4.3,0.5700000000000001,1.18,7.35,5.25,NA
LP1,1844,1845,nat,4.41176470588235,7.70848177487182,3.13210119678837,2.43668122270742,6.8,5.8,18.75,21.21,10.549999999999999,9.5,NA
LP1,1852,1853,nat,1.0869565217391302,4.82719466326024,3.13210119678837,2.43668122270742,1.5,3.15,7.7299999999999995,5.489999999999999,8.25,6.25,NA
LP1,1873,1874,nat,7.66483516483517,6.6993006993007,2.11104730411955,2.21848176393631,1.15,0.7,15.690000000000001,10.530000000000001,3.3000000000000003,1.7500000000000002,NA
LP1,1877,1878,nat,9.28571428571429,5.55105758526465,2.11104730411955,2.21848176393631,1.5,1.35,13.65,12.82,1.7999999999999998,1.3,NA
LP1,1880,1881,nat,7.43927125506073,5.7025190126077,2.11104730411955,2.21848176393631,1.8,1.6,20.11,28.09,0.8,0.75,NA
LP1,1886,1887,nat,4.48717948717949,2.2803162365881797,2.11104730411955,2.21848176393631,1.7,1.6,7.290000000000001,12.950000000000001,1.95,1.5,NA
LP1,1890,1891,nat,3.2428355957767696,4.98218439154748,2.11104730411955,2.21848176393631,1.7,1.3,7.249999999999999,3.3099999999999996,1.4000000000000001,1.05,NA
LP1,1894,1895,nat,2.2624434389140298,4.81433932451116,2.11104730411955,2.21848176393631,1.15,1.7,14.35,10.280000000000001,0.8,0.8999999999999999,NA
LP1,1898,1899,nat,8.40540540540541,6.2545388525780705,2.11104730411955,2.21848176393631,1.65,1.3,4.09,4.62,0.7000000000000001,0.7000000000000001,NA
LP1,1903,1904,nat,8.44645550527904,5.09457441513191,2.11104730411955,2.21848176393631,1.65,1.05,13.530000000000001,15.190000000000001,3.15,1.4000000000000001,NA
LP1,1915,1916,nat,8.20433436532508,5.75119325119325,1.5077290032567299,1.42522269104548,4.3,2.35,6.8500000000000005,6.03,5.35,4.8,NA
LP1,1923,1924,nat,30.273556231003003,27.002462942536397,1.5077290032567299,1.42522269104548,3.85,3.1,15.57,9.43,22.95,21.65,NA
LP1,1931,1932,nat,3.88157894736842,4.89978317203448,1.5077290032567299,1.42522269104548,6.95,5.85,8.48,4.26,6.7,8.3,NA
LP1,1940,1941,nat,11.9463869463869,10.7968264918938,1.5077290032567299,1.42522269104548,19.6,17.05,22.27,25.619999999999997,8.85,9.3,NA
LP1,1947,1948,nat,2.42690058479532,3.99088783805324,1.5077290032567299,1.42522269104548,2.15,2.15,13.52,10.08,3.95,4.35,ITR2_left
LP1,1957,1958,nat,16.355810616929702,13.6274509803922,1.5077290032567299,1.42522269104548,3.25,2.75,12.33,15.790000000000001,1.6500000000000001,0.8,ITR2_left
LP1,1959,1960,nat,10.8101135190918,11.7011677282378,1.5077290032567299,1.42522269104548,4,5.4,4.74,4.760000000000001,1.2,1.05,ITR2_left
LP1,1961,1962,nat,8.08823529411765,6.87199759152846,1.5077290032567299,1.42522269104548,2.25,2.3,2.87,4.44,0.65,1.25,ITR2_left
LP1,1968,1969,nat,2.56410256410256,10.380305968541299,1.5077290032567299,1.42522269104548,2.6,2.95,98.11,100,7.3,6.6000000000000005,ITR2_left
