AAV,start,end,Sample,guppy_01,guppy_02,nanopolish_01,nanopolish_02,megalodon_01,megalodon_02,deepsignal_01,deepsignal_02,annotation,guppy_03,nanopolish_03,megalodon_03,deepsignal_03
LP1,25,26,nat,10.9181141439206,12.0265780730897,1.32822685788787,5.684488836662751,3.5,6.45,8.85,10.549999999999999,NA,NA,NA,NA,NA
LP1,72,73,nat,14.9732620320856,12.2249589490969,4.20210798816568,3.8583638583638598,5.25,6.25,10.549999999999999,6.5,NA,NA,NA,NA,NA
LP1,146,147,nat,16.5441176470588,14.031746031746001,5.1946881384449,9.720084647941519,9.25,6.35,5.3,5.3,NA,NA,NA,NA,NA
LP1,151,152,nat,6.4516129032258105,5.58404558404558,5.1946881384449,9.720084647941519,1,1.2,2.45,2.65,NA,NA,NA,NA,NA
LP1,171,172,nat,10.7536764705882,7.804054054054051,17.0996401259559,14.28238583411,7.65,8.15,20.1,13.950000000000001,NA,NA,NA,NA,NA
LP1,207,208,nat,7.35294117647059,9.04629721423615,7.16056670602125,9.188034188034191,2.7,4.5,6.9,7.249999999999999,NA,NA,NA,NA,NA
LP1,248,249,nat,4.2483660130719,2.7553668317999502,2.02846785371575,1.4429361488185,1.65,3.05,3.45,1.5,NA,NA,NA,NA,NA
LP1,262,263,nat,1.47058823529412,2.63193172170338,3.93635902636917,3.36818181818182,0.75,0.8,7.8,7.3999999999999995,NA,NA,NA,NA,NA
LP1,280,281,nat,13.8888888888889,7.0160553452551895,3.04347826086956,4.99415887850467,2.8,3.2,11.85,12.1,NA,NA,NA,NA,NA
LP1,307,308,nat,13.715277777777802,11.0858700590641,3.09452674384829,2.8000000000000003,1,1.25,2.1999999999999997,4.25,NA,NA,NA,NA,NA
LP1,355,356,nat,2.85714285714286,4.83482774893818,7.18092768654566,6.04118993135011,1.5,1.15,8.5,6.800000000000001,NA,NA,NA,NA,NA
LP1,357,358,nat,7.107843137254901,7.0431228981312,7.18092768654566,6.04118993135011,1.7,1.45,8.25,6.35,NA,NA,NA,NA,NA
LP1,368,369,nat,20.8333333333333,13.734230445752699,2.44904509709517,3.9527027027027,8.85,11.3,5.55,6.6000000000000005,NA,NA,NA,NA,NA
LP1,376,377,nat,13.8888888888889,4.313907396474661,2.44904509709517,3.9527027027027,1.6,1.1,8.15,7.000000000000001,NA,NA,NA,NA,NA
LP1,379,380,nat,7.3109243697479,9.69756738987508,2.44904509709517,3.9527027027027,2.3,2.15,8,8.7,NA,NA,NA,NA,NA
LP1,394,395,nat,1.38888888888889,2.85959639330185,4.107710651828301,4.44408532643827,2.1,1,0.8500000000000001,0.35000000000000003,NA,NA,NA,NA,NA
LP1,398,399,nat,9.60960960960961,7.47498292006591,4.107710651828301,4.44408532643827,2.6,1.95,2.0500000000000003,1.0999999999999999,NA,NA,NA,NA,NA
LP1,401,402,nat,11.1111111111111,7.064364207221351,4.107710651828301,4.44408532643827,6.9,8.05,5.55,5.1,NA,NA,NA,NA,NA
LP1,462,463,nat,23.0994152046784,18.000794912559602,38.1666666666667,25.869152970922897,25.75,27.25,18,14.099999999999998,NA,NA,NA,NA,NA
LP1,522,523,nat,5,5.37582332429291,7.6853866755942395,7.8487051340299905,2.75,1.75,16.5,17.549999999999997,NA,NA,NA,NA,NA
LP1,543,544,nat,6.5789473684210495,7.9140127388535,3.9228456370011004,5.52230378317335,1.15,1.05,2.7,4.8,NA,NA,NA,NA,NA
LP1,547,548,nat,27.565789473684198,32.5886638808529,3.9228456370011004,5.52230378317335,18.65,18.85,4.45,8.7,NA,NA,NA,NA,NA
LP1,555,556,nat,5.26315789473684,4.35172562244385,3.9228456370011004,5.52230378317335,3.25,0.8,5,5.75,NA,NA,NA,NA,NA
LP1,568,569,nat,8.05555555555555,4.9836897426603795,5.22700983227299,2.86917609897341,1.8,2.95,14.399999999999999,14.549999999999999,NA,NA,NA,NA,NA
LP1,602,603,nat,1.28205128205128,3.2871198568873004,3.65209117252714,5.17998244073749,1.35,1,2.3,1.3,NA,NA,NA,NA,NA
LP1,611,612,nat,4.87804878048781,4.961375444353299,3.65209117252714,5.17998244073749,2.3,1.55,3.55,4.35,NA,NA,NA,NA,NA
LP1,621,622,nat,9.114249037227209,14.720157485659998,3.65209117252714,5.17998244073749,29.15,32.15,12.85,15.5,NA,NA,NA,NA,NA
LP1,646,647,nat,2.63157894736842,5.14516347849681,4.76123010250854,3.10255028735632,1.25,0.5,2.0500000000000003,2.5,NA,NA,NA,NA,NA
LP1,649,650,nat,1.25,2.9073687049147203,4.76123010250854,3.10255028735632,0.4,0,1.7000000000000002,1.8499999999999999,NA,NA,NA,NA,NA
LP1,653,654,nat,19.6710526315789,5.80227743271221,4.76123010250854,3.10255028735632,3.6,2.6,3.1,4.7,NA,NA,NA,NA,NA
LP1,663,664,nat,4.545454545454549,8.223223223223219,4.76123010250854,3.10255028735632,7.45,7.45,7.000000000000001,4.35,NA,NA,NA,NA,NA
LP1,687,688,nat,4.76190476190476,2.8068137824235397,0.449599481409455,0,0.75,0.95,1,0.8999999999999999,NA,NA,NA,NA,NA
LP1,709,710,nat,4.81997677119628,4.85837922895358,3.78792697665543,0.9090909090909091,1.45,0.5,10.4,8.4,NA,NA,NA,NA,NA
LP1,731,732,nat,11.9047619047619,12.6057421174058,5.77737447065941,5.8336366945759,2.1,4.1,11,13.350000000000001,NA,NA,NA,NA,NA
LP1,759,760,nat,9.14376321353065,7.75989765688123,1.4092099183736302,1.7135207496653302,3.9,2.4,9.3,8.4,NA,NA,NA,NA,NA
LP1,785,786,nat,10.955710955711,6.37533422459893,3.13700091435538,4.47290640394089,3.2,1.75,8.5,8.450000000000001,NA,NA,NA,NA,NA
LP1,789,790,nat,1.21951219512195,3.07987967914439,3.13700091435538,4.47290640394089,1.45,1.4,2.85,2.4,NA,NA,NA,NA,NA
LP1,798,799,nat,14.285714285714299,10.8655675332911,3.13700091435538,4.47290640394089,7.8,9.25,8.3,6.4,NA,NA,NA,NA,NA
LP1,832,833,nat,3.3643892339544497,4.66126656848306,2.94082593409213,3.97509578544061,1.8,1.85,6.950000000000001,6.8500000000000005,NA,NA,NA,NA,NA
LP1,839,840,nat,6.52173913043478,7.98812984496124,2.94082593409213,3.97509578544061,3.75,4.7,5.5,7.249999999999999,NA,NA,NA,NA,NA
LP1,848,849,nat,7.17391304347826,4.21022067363531,2.94082593409213,3.97509578544061,1.4,1.9,4.25,4.6,NA,NA,NA,NA,NA
LP1,850,851,nat,17.23044397463,5.03198015924814,2.94082593409213,3.97509578544061,1.15,1.7,4.5,4.6,NA,NA,NA,NA,NA
LP1,890,891,nat,13.4146341463415,12.1637426900585,1.6698083306921099,2.3100238146785,2.8,3.8,4.35,3.3000000000000003,NA,NA,NA,NA,NA
LP1,895,896,nat,6.547619047619049,4.36332029552369,1.6698083306921099,2.3100238146785,1.95,1.85,2.15,1.4500000000000002,NA,NA,NA,NA,NA
LP1,909,910,nat,3.57142857142857,9.18653978445311,5.07036943955768,5.1925091671032,3.75,3.45,2.35,3.5999999999999996,NA,NA,NA,NA,NA
LP1,912,913,nat,9.93083003952569,6.9317687961755805,5.07036943955768,5.1925091671032,1.85,1.85,3.85,4.8,NA,NA,NA,NA,NA
LP1,952,953,nat,3.17028985507246,4.31354359925789,2.92460507919284,2.87597029094767,0.9,1.35,13.850000000000001,12.15,NA,NA,NA,NA,NA
LP1,1103,1104,nat,20.367132867132902,10.5972296737063,4.01667298219022,1.2646612941833602,2.65,3.45,5.25,6.9,NA,NA,NA,NA,NA
LP1,1113,1114,nat,5.49242424242424,2.49102636763555,4.01667298219022,1.2646612941833602,1.7,2,2.6,0.8500000000000001,NA,NA,NA,NA,NA
LP1,1135,1136,nat,7.10702341137124,8.3067671351978,4.16865552903739,4.77405635300372,9.3,7.6,9,6.35,NA,NA,NA,NA,NA
LP1,1178,1179,nat,10.7027027027027,8.03886446289964,0.9679218405633501,0.920315103772156,4.3,5.45,10,9,NA,NA,NA,NA,NA
LP1,1180,1181,nat,15.333333333333298,6.98335644937587,0.9679218405633501,0.920315103772156,4,4.15,8.5,9.25,NA,NA,NA,NA,NA
LP1,1212,1213,nat,4.16666666666667,5.71428571428571,1.12443962756786,1.1175592770684801,2.4,1.25,15.6,12.7,NA,NA,NA,NA,NA
LP1,1221,1222,nat,9.047619047619051,6.4812156018186196,1.12443962756786,1.1175592770684801,2.5,1.7,7.7,7.1,NA,NA,NA,NA,NA
LP1,1236,1237,nat,38.3699633699634,36.0784695622065,12.6011560693642,10.8518518518519,41.95,41.9,28.299999999999997,27.150000000000002,NA,NA,NA,NA,NA
LP1,1263,1264,nat,8.695652173913041,7.773369699975199,3.8149757646665496,1.58855751673768,14.2,13.15,18.099999999999998,20.25,NA,NA,NA,NA,NA
LP1,1287,1288,nat,9.06382978723404,6.12549363756033,1.50739136926982,1.81176288019863,2.85,1.55,12.1,9.45,NA,NA,NA,NA,NA
LP1,1320,1321,nat,11.1914893617021,5.35574487681326,9.81718653170832,6.237508327781479,2.65,1.9,7.7,7.049999999999999,NA,NA,NA,NA,NA
LP1,1356,1357,nat,3.57142857142857,3.8786661685036403,2.00371718817629,1.4358522003332401,1.35,2.2,8.200000000000001,7.5,NA,NA,NA,NA,NA
LP1,1369,1370,nat,6.294326241134749,2.61126658842647,2.25985307952521,2.16241560390098,3.9,4.05,6.45,5.8999999999999995,NA,NA,NA,NA,NA
LP1,1408,1409,nat,11.4795918367347,5.411602378101979,3.32346454789886,3.1678921568627403,0.75,1.5,12.049999999999999,7.6499999999999995,NA,NA,NA,NA,NA
LP1,1416,1417,nat,13.7931034482759,7.59123343527013,3.32346454789886,3.1678921568627403,7.35,5.95,5.75,4.35,NA,NA,NA,NA,NA
LP1,1426,1427,nat,8.49436392914654,11.1099365750529,3.32346454789886,3.1678921568627403,3.4,4.75,16.35,11.700000000000001,NA,NA,NA,NA,NA
LP1,1442,1443,nat,5.35714285714286,1.9853027172429898,2.5819832341571503,1.42440402935412,1.25,0.7,5.3,5.3,NA,NA,NA,NA,NA
LP1,1452,1453,nat,11.3864942528736,7.69001404305254,2.5819832341571503,1.42440402935412,13.35,11.1,11.5,9.25,NA,NA,NA,NA,NA
LP1,1461,1462,nat,5.35714285714286,2.31465809072444,2.5819832341571503,1.42440402935412,1.75,1.85,3.95,4.9,NA,NA,NA,NA,NA
LP1,1466,1467,nat,7.440476190476191,5.28075124628048,2.5819832341571503,1.42440402935412,0.75,0.9,0.95,1.5,NA,NA,NA,NA,NA
LP1,1470,1471,nat,14.5502645502645,12.6522366522367,2.5819832341571503,1.42440402935412,4.2,2.65,2.4,3.65,NA,NA,NA,NA,NA
LP1,1479,1480,nat,12.5,6.75654689107604,2.5819832341571503,1.42440402935412,3.15,3.1,10,10.05,NA,NA,NA,NA,NA
LP1,1488,1489,nat,2.9388083735909802,2.71169927742145,2.5819832341571503,1.42440402935412,3.8,1.95,7.049999999999999,5.45,NA,NA,NA,NA,NA
LP1,1511,1512,nat,5.35714285714286,1.75023194680687,3.33132045088567,2.52463054187192,0.75,0.7,5.75,6,NA,NA,NA,NA,NA
LP1,1515,1516,nat,2.80612244897959,3.25681224337439,3.33132045088567,2.52463054187192,1.3,1.2,1.7500000000000002,1.4000000000000001,NA,NA,NA,NA,NA
LP1,1525,1526,nat,1.78571428571429,4.71840029352412,3.33132045088567,2.52463054187192,1.9,2.5,4.2,3.35,NA,NA,NA,NA,NA
LP1,1544,1545,nat,17.0592705167173,13.0855202929509,4.12116906839862,4.91348600508906,2.6,3.1,14.799999999999999,11.799999999999999,NA,NA,NA,NA,NA
LP1,1561,1562,nat,14.1739130434783,12.502550708076601,3.77529691211401,1.52180613345662,3.75,2.25,9,6.4,NA,NA,NA,NA,NA
LP1,1566,1567,nat,9.704968944099381,8.047945205479449,3.77529691211401,1.52180613345662,3.45,4.25,5.800000000000001,6.6000000000000005,NA,NA,NA,NA,NA
LP1,1573,1574,nat,16.491754122938502,12.596153846153799,3.77529691211401,1.52180613345662,3.5,3.4,13.200000000000001,9.950000000000001,NA,NA,NA,NA,NA
LP1,1587,1588,nat,12.0833333333333,13.6356516290727,2.99053870890584,2.2242950419746,2.4,2,9.6,8.15,NA,NA,NA,NA,NA
LP1,1599,1600,nat,22.5,24.196984595214698,3.36446142340266,3.5536657647210403,30.65,27.8,10.4,9.9,NA,NA,NA,NA,NA
LP1,1606,1607,nat,9.57446808510638,8.2812655953688,3.36446142340266,3.5536657647210403,1.7,2.15,8.7,9.049999999999999,NA,NA,NA,NA,NA
LP1,1615,1616,nat,19.9468085106383,13.381281696634401,3.36446142340266,3.5536657647210403,6.85,8.15,12.049999999999999,8.05,NA,NA,NA,NA,NA
LP1,1628,1629,nat,10.119047619047599,5.08778774873195,1.7533079448967301,2.9551630434782603,4.65,4.75,4.2,4.95,NA,NA,NA,NA,NA
LP1,1632,1633,nat,7.9166666666666705,7.01830863121186,1.7533079448967301,2.9551630434782603,5.3,4.9,1.4000000000000001,2.3,NA,NA,NA,NA,NA
LP1,1654,1655,nat,3.9968652037617596,11.6174374919031,4.62609970674487,7.239158437097471,3.75,5.05,4.1000000000000005,3.05,NA,NA,NA,NA,NA
LP1,1678,1679,nat,17.1706989247312,12.8832161365183,14.8115406605973,16.1234081261371,4.8,5.15,6.35,6.05,NA,NA,NA,NA,NA
LP1,1685,1686,nat,16.5942028985507,11.846113445378199,14.8115406605973,16.1234081261371,3.2,1.85,9.6,7.85,NA,NA,NA,NA,NA
LP1,1703,1704,nat,4.25531914893617,1.8727649162431799,3.8582581708854597,4.28061224489796,1.65,0.85,5.949999999999999,3.6999999999999997,NA,NA,NA,NA,NA
LP1,1706,1707,nat,4.57637600494743,3.1822926861094802,3.8582581708854597,4.28061224489796,1.8,1.5,3.5999999999999996,2.25,NA,NA,NA,NA,NA
LP1,1722,1723,nat,9.94075049374589,3.4166555718279903,8.76594260661618,9.54381379138661,5.4,3.25,3.8,3.55,NA,NA,NA,NA,NA
LP1,1733,1734,nat,15.691489361702098,10.3382693770677,1.5708513338845103,2.17857142857143,9.55,8.35,9.049999999999999,8.6,NA,NA,NA,NA,NA
LP1,1750,1751,nat,13.0208333333333,11.9452638479187,2.17833355387941,2.19634433962264,2.85,2.25,5.6000000000000005,3.1,NA,NA,NA,NA,NA
LP1,1759,1760,nat,5.60675883256528,5.19592338780531,2.17833355387941,2.19634433962264,2,1,4.2,3.3000000000000003,NA,NA,NA,NA,NA
LP1,1761,1762,nat,5.11363636363636,3.55731225296443,2.17833355387941,2.19634433962264,2.4,3.15,6.1,5.2,NA,NA,NA,NA,NA
LP1,1772,1773,nat,11.8055555555556,9.09569215327581,31.118941775994802,33.8709677419355,6.05,7.95,7.5,6.2,NA,NA,NA,NA,NA
LP1,1818,1819,nat,7.206632653061219,6.0221674876847295,1.85238439041104,2.3772030767367203,6.8,4.3,7.35,5.25,NA,NA,NA,NA,NA
LP1,1844,1845,nat,4.41176470588235,7.70848177487182,3.13210119678837,2.43668122270742,6.8,5.8,10.549999999999999,9.5,NA,NA,NA,NA,NA
LP1,1852,1853,nat,1.0869565217391302,4.82719466326024,3.13210119678837,2.43668122270742,1.5,3.15,8.25,6.25,NA,NA,NA,NA,NA
LP1,1873,1874,nat,7.66483516483517,6.6993006993007,2.11104730411955,2.21848176393631,1.15,0.7,3.3000000000000003,1.7500000000000002,NA,NA,NA,NA,NA
LP1,1877,1878,nat,9.28571428571429,5.55105758526465,2.11104730411955,2.21848176393631,1.5,1.35,1.7999999999999998,1.3,NA,NA,NA,NA,NA
LP1,1880,1881,nat,7.43927125506073,5.7025190126077,2.11104730411955,2.21848176393631,1.8,1.6,0.8,0.75,NA,NA,NA,NA,NA
LP1,1886,1887,nat,4.48717948717949,2.2803162365881797,2.11104730411955,2.21848176393631,1.7,1.6,1.95,1.5,NA,NA,NA,NA,NA
LP1,1890,1891,nat,3.2428355957767696,4.98218439154748,2.11104730411955,2.21848176393631,1.7,1.3,1.4000000000000001,1.05,NA,NA,NA,NA,NA
LP1,1894,1895,nat,2.2624434389140298,4.81433932451116,2.11104730411955,2.21848176393631,1.15,1.7,0.8,0.8999999999999999,NA,NA,NA,NA,NA
LP1,1898,1899,nat,8.40540540540541,6.2545388525780705,2.11104730411955,2.21848176393631,1.65,1.3,0.7000000000000001,0.7000000000000001,NA,NA,NA,NA,NA
LP1,1903,1904,nat,8.44645550527904,5.09457441513191,2.11104730411955,2.21848176393631,1.65,1.05,3.15,1.4000000000000001,NA,NA,NA,NA,NA
LP1,1915,1916,nat,8.20433436532508,5.75119325119325,1.5077290032567299,1.42522269104548,4.3,2.35,5.35,4.8,NA,NA,NA,NA,NA
LP1,1923,1924,nat,30.273556231003003,27.002462942536397,1.5077290032567299,1.42522269104548,3.85,3.1,22.95,21.65,NA,NA,NA,NA,NA
LP1,1931,1932,nat,3.88157894736842,4.89978317203448,1.5077290032567299,1.42522269104548,6.95,5.85,6.7,8.3,NA,NA,NA,NA,NA
LP1,1940,1941,nat,11.9463869463869,10.7968264918938,1.5077290032567299,1.42522269104548,19.6,17.05,8.85,9.3,NA,NA,NA,NA,NA
LP1,1947,1948,nat,2.42690058479532,3.99088783805324,1.5077290032567299,1.42522269104548,2.15,2.15,3.95,4.35,ITR2_left,NA,NA,NA,NA
LP1,1957,1958,nat,16.355810616929702,13.6274509803922,1.5077290032567299,1.42522269104548,3.25,2.75,1.6500000000000001,0.8,ITR2_left,NA,NA,NA,NA
LP1,1959,1960,nat,10.8101135190918,11.7011677282378,1.5077290032567299,1.42522269104548,4,5.4,1.2,1.05,ITR2_left,NA,NA,NA,NA
LP1,1961,1962,nat,8.08823529411765,6.87199759152846,1.5077290032567299,1.42522269104548,2.25,2.3,0.65,1.25,ITR2_left,NA,NA,NA,NA
LP1,1968,1969,nat,2.56410256410256,10.380305968541299,1.5077290032567299,1.42522269104548,2.6,2.95,7.3,6.6000000000000005,ITR2_left,NA,NA,NA,NA
LP1,2002,2003,nat,9.66898954703833,12.643575017946901,14.480388051367902,18.266452648475102,16,17.5,1.7999999999999998,0.8999999999999999,ITR2_left,NA,NA,NA,NA
LP1,2004,2005,nat,9.09090909090909,11.2349914236707,14.480388051367902,18.266452648475102,10.95,13.45,3,1.5,ITR2_left,NA,NA,NA,NA
LP1,2008,2009,nat,7.59637188208617,5.45578319502075,14.480388051367902,18.266452648475102,3.8,3.8,1.7500000000000002,1.9,ITR2_left,NA,NA,NA,NA
LP1,2012,2013,nat,8.63247863247863,5.51453808360405,14.480388051367902,18.266452648475102,6.5,5.45,11.05,10.85,ITR2_left,NA,NA,NA,NA
LP1,2025,2026,nat,3.48837209302326,4.2478383164913005,2.61948774461883,2.7397545246515502,1.3,1.55,3.35,3.05,ITR2_left,NA,NA,NA,NA
LP1,2029,2030,nat,14.097560975609799,14.1313588894388,2.61948774461883,2.7397545246515502,2.1,3.3,2.0500000000000003,2.4,ITR2_left,NA,NA,NA,NA
LP1,2040,2041,nat,18.5454545454545,17.9215382448232,3.1541609019457804,2.55555555555556,5.15,4.15,1.7000000000000002,2.35,ITR2_left,NA,NA,NA,NA
LP1,2044,2045,nat,8.95238095238095,8.24144409050069,3.1541609019457804,2.55555555555556,3.75,2.4,1.6,1.7999999999999998,ITR2_left,NA,NA,NA,NA
LP1,2047,2048,nat,19.1287878787879,10.9401709401709,3.1541609019457804,2.55555555555556,1.8,2.55,0.5499999999999999,0.5,ITR2_left,NA,NA,NA,NA
LP1,2051,2052,nat,11.7109634551495,4.79674796747967,3.1541609019457804,2.55555555555556,0.65,1.8,1.35,1.2,ITR2_left,NA,NA,NA,NA
LP1,2062,2063,nat,13.5374149659864,6.35672514619883,3.04210813627453,2.28246753246753,1.1,1.25,4.5,4.25,ITR2_left,NA,NA,NA,NA
LP1,2066,2067,nat,16.9169795577806,13.1845757990652,3.04210813627453,2.28246753246753,2.7,2.45,9.35,9.4,ITR2_left,NA,NA,NA,NA
LP1,2079,2080,nat,4.2812777284827,7.73326146843933,5.33791114768184,2.4069478908188597,4.7,4.85,5.800000000000001,5.35,ITR2_left,NA,NA,NA,NA
LP1,2083,2084,nat,4.08844388819358,3.68325328628527,5.33791114768184,2.4069478908188597,3,3.2,1.15,1.35,ITR2_left,NA,NA,NA,NA
LP1,2087,2088,nat,2.33695652173913,7.70522857438842,5.33791114768184,2.4069478908188597,8.95,11.25,1.7000000000000002,1.2,ITR2_left,NA,NA,NA,NA
LP1,2089,2090,nat,6.01307189542484,7.934312265020931,5.33791114768184,2.4069478908188597,9.95,8.1,1.2,1.15,ITR2_left,NA,NA,NA,NA
LP1,2147,2148,nat,8.11939375193319,9.1595111415477,2.65337532472154,2.28114478114478,2.75,1.95,11.700000000000001,9.5,NA,NA,NA,NA,NA
LP1,2165,2166,nat,3.25311942959002,5.74720159012449,0.8847345548857151,0.5036334913112159,3.2,3.9,6.25,3.1,NA,NA,NA,NA,NA
LP1,2315,2316,nat,5.10704727921499,5.2586862152355796,2.50292869616401,2.69577087904685,1.6,1.7,1.8499999999999999,1.7999999999999998,LP1,NA,NA,NA,NA
LP1,2331,2332,nat,12.0653594771242,9.66016351173244,6.0611478839962105,6.53675147953917,1.4,1.35,5.2,4.7,LP1,NA,NA,NA,NA
LP1,2359,2360,nat,11.1336714933105,9.295613446350599,0.801698845780134,0.7284903725140031,3.6,3.15,7.35,6.550000000000001,LP1,NA,NA,NA,NA
LP1,2396,2397,nat,5.141884044323071,4.1643700995915705,9.35308433324316,10.886685028233401,0.8,0.85,7.7,6.9,LP1,NA,NA,NA,NA
LP1,2435,2436,nat,4.45299766033333,3.77061990748683,0.297392618828763,0.41537352609253503,1.25,1.45,4.2,4.25,LP1,NA,NA,NA,NA
LP1,2439,2440,nat,16.7091435299814,16.4273852594886,0.297392618828763,0.41537352609253503,3.65,3.3,3.5000000000000004,3.3000000000000003,LP1,NA,NA,NA,NA
LP1,2446,2447,nat,7.11634146570007,5.67626129255419,0.297392618828763,0.41537352609253503,2.75,2.45,1.4000000000000001,1.3,LP1,NA,NA,NA,NA
LP1,2452,2453,nat,5.27792040311892,4.9607554892179095,0.297392618828763,0.41537352609253503,1.2,1.2,0.8999999999999999,0.8500000000000001,LP1,NA,NA,NA,NA
LP1,2456,2457,nat,4.72243273967412,4.0496697098123,0.297392618828763,0.41537352609253503,2,1.95,1.8499999999999999,1.55,LP1,NA,NA,NA,NA
LP1,2500,2501,nat,29.5565775438474,27.975891840670702,25.0173202963283,29.544812925793302,26.1,26.05,35.55,34.9,LP1,NA,NA,NA,NA
LP1,2545,2546,nat,8.11168236797527,8.77822260984243,1.32777426639584,1.6625355232499899,3.35,3.45,7.3999999999999995,6.2,LP1,NA,NA,NA,NA
LP1,2575,2576,nat,15.4356744794693,14.449977335883801,6.17125903644999,6.362959179783551,4.3,4.55,2.1,1.7000000000000002,LP1,NA,NA,NA,NA
LP1,2579,2580,nat,5.65506150797419,5.47120992201211,6.17125903644999,6.362959179783551,1.7,2.1,2.4,2.15,LP1,NA,NA,NA,NA
LP1,2639,2640,nat,15.568627450980399,14.1977789400195,0.682184999825866,0.6483968606843691,14.15,14.05,12.85,11.4,LP1,NA,NA,NA,NA
LP1,2743,2744,nat,6.636904761904761,5.10009591150805,0.4635706751407,0.5352010209759179,1.3,1.3,3.5999999999999996,2.9499999999999997,NA,NA,NA,NA,NA
LP1,2747,2748,nat,6.06706916918231,5.69357018725937,0.4635706751407,0.5352010209759179,1.1,1.05,1,0.8,NA,NA,NA,NA,NA
LP1,2752,2753,nat,3.1655664056063895,3.33753374867145,0.4635706751407,0.5352010209759179,0.9,0.85,0.35000000000000003,0.35000000000000003,NA,NA,NA,NA,NA
LP1,2756,2757,nat,8.17719310349432,6.335247990865681,0.4635706751407,0.5352010209759179,0.95,0.95,4.9,4.1000000000000005,NA,NA,NA,NA,NA
LP1,2777,2778,nat,4.6261904205698405,3.8438376229802405,2.78411072647705,3.0518701665092003,1.2,1.15,2.9499999999999997,2.8000000000000003,eYFP,NA,NA,NA,NA
LP1,2792,2793,nat,13.4177769985975,11.9448170147538,7.10647478797342,6.3534210728854,4,4.05,18,16.650000000000002,eYFP,NA,NA,NA,NA
LP1,2813,2814,nat,5.44225106336569,4.7679559261218,0.381687402177837,0.32720089057130597,1.3,1.45,2.45,2.1999999999999997,eYFP,NA,NA,NA,NA
LP1,2822,2823,nat,4.92653727553056,4.4301195814648695,0.381687402177837,0.32720089057130597,0.85,0.85,0.8999999999999999,0.8999999999999999,eYFP,NA,NA,NA,NA
LP1,2825,2826,nat,8.5276492687925,6.66720798141479,0.381687402177837,0.32720089057130597,1.85,1.7,1,0.8999999999999999,eYFP,NA,NA,NA,NA
LP1,2828,2829,nat,6.1741080597976,4.33060009273495,0.381687402177837,0.32720089057130597,1.95,1.8,0.95,0.75,eYFP,NA,NA,NA,NA
LP1,2834,2835,nat,5.47811730934009,4.30367274988996,0.381687402177837,0.32720089057130597,3.1,2.8,2.8000000000000003,2.1999999999999997,eYFP,NA,NA,NA,NA
LP1,2849,2850,nat,15.8732445506401,11.0621878488188,0.139936525152103,0.175792915231223,2.1,2.05,5.949999999999999,5.1499999999999995,eYFP,NA,NA,NA,NA
LP1,2855,2856,nat,20.2437659846547,17.6899545345552,0.139936525152103,0.175792915231223,10.2,9.35,2.5,2.15,eYFP,NA,NA,NA,NA
LP1,2858,2859,nat,12.774109033485301,10.7446223364909,0.139936525152103,0.175792915231223,1.55,1.75,0.3,0.25,eYFP,NA,NA,NA,NA
LP1,2864,2865,nat,4.33912836389617,4.11929708881308,0.139936525152103,0.175792915231223,1.05,1,0.15,0.15,eYFP,NA,NA,NA,NA
LP1,2870,2871,nat,2.89253967682729,2.94468984049976,0.139936525152103,0.175792915231223,1.3,1.25,1.25,1.25,eYFP,NA,NA,NA,NA
LP1,2882,2883,nat,9.91921768707483,9.00719628591735,36.938715347085996,35.596253192952595,7.6,7.8,14.95,13.5,eYFP,NA,NA,NA,NA
LP1,2915,2916,nat,5.839479786550441,4.96514115616557,2.4212757007246397,2.36906795011127,1.45,1.7,10.45,9.6,eYFP,NA,NA,NA,NA
LP1,2927,2928,nat,16.3629172673871,14.3626822656261,10.8340833047106,9.80694038320957,7.95,8.05,9.45,8.3,eYFP,NA,NA,NA,NA
LP1,2945,2946,nat,16.301766714691503,12.912618339053699,7.01948381075389,5.83269500829822,3.55,3.35,5.75,5.3,eYFP,NA,NA,NA,NA
LP1,2957,2958,nat,4.59389383466169,4.4392377991924,1.2331801162164,1.3668825865557401,2,1.85,2.75,2.35,eYFP,NA,NA,NA,NA
LP1,2963,2964,nat,6.74430505005321,5.6329939666375495,1.2331801162164,1.3668825865557401,2.65,2.65,3.15,2.35,eYFP,NA,NA,NA,NA
LP1,2978,2979,nat,5.80794930137162,4.76225254819043,0.507142417113818,0.38892389150330997,1.25,1.15,3.5000000000000004,2.8000000000000003,eYFP,NA,NA,NA,NA
LP1,2982,2983,nat,14.3294809911878,12.7744453118956,0.507142417113818,0.38892389150330997,4.2,3.65,2.9499999999999997,2.4,eYFP,NA,NA,NA,NA
LP1,2990,2991,nat,9.42601281100116,7.933210695624259,0.507142417113818,0.38892389150330997,2.25,2.4,4.3999999999999995,4.1000000000000005,eYFP,NA,NA,NA,NA
LP1,3008,3009,nat,11.134328358209,9.70773335363273,3.3912692417916896,3.24783230860195,3.7,3.3,2.3,1.9,eYFP,NA,NA,NA,NA
LP1,3023,3024,nat,15.5001030595473,13.827861389650101,0.39304146377463894,0.375417208099014,7.5,7.5,13.3,11,eYFP,NA,NA,NA,NA
LP1,3032,3033,nat,12.944550332363299,11.4901537377602,0.39304146377463894,0.375417208099014,3.25,3,15.4,12.9,eYFP,NA,NA,NA,NA
