AAV,start,end,Sample,replicate,annotation,tool,Methylation
LP1,2825,2826,nat,01,eYFP,megalodon,1.85
LP1,2828,2829,nat,01,eYFP,megalodon,1.95
LP1,2834,2835,nat,01,eYFP,megalodon,3.1
LP1,2849,2850,nat,01,eYFP,megalodon,2.1
LP1,2855,2856,nat,01,eYFP,megalodon,10.2
LP1,2858,2859,nat,01,eYFP,megalodon,1.55
LP1,2864,2865,nat,01,eYFP,megalodon,1.05
LP1,2870,2871,nat,01,eYFP,megalodon,1.3
LP1,2882,2883,nat,01,eYFP,megalodon,7.6
LP1,2915,2916,nat,01,eYFP,megalodon,1.45
LP1,2927,2928,nat,01,eYFP,megalodon,7.95
LP1,2945,2946,nat,01,eYFP,megalodon,3.55
LP1,2957,2958,nat,01,eYFP,megalodon,2
LP1,2963,2964,nat,01,eYFP,megalodon,2.65
LP1,2978,2979,nat,01,eYFP,megalodon,1.25
LP1,2982,2983,nat,01,eYFP,megalodon,4.2
LP1,2990,2991,nat,01,eYFP,megalodon,2.25
LP1,3008,3009,nat,01,eYFP,megalodon,3.7
LP1,3023,3024,nat,01,eYFP,megalodon,7.5
LP1,3032,3033,nat,01,eYFP,megalodon,3.25
LP1,3041,3042,nat,01,eYFP,megalodon,6.05
LP1,3051,3052,nat,01,eYFP,megalodon,2.1
LP1,3071,3072,nat,01,eYFP,megalodon,0.9
LP1,3074,3075,nat,01,eYFP,megalodon,1.4
LP1,3090,3091,nat,01,eYFP,megalodon,2.45
LP1,3092,3093,nat,01,eYFP,megalodon,1.2
LP1,3095,3096,nat,01,eYFP,megalodon,1.35
LP1,3107,3108,nat,01,eYFP,megalodon,1.1
LP1,3113,3114,nat,01,eYFP,megalodon,1.25
LP1,3129,3130,nat,01,eYFP,megalodon,3
LP1,3134,3135,nat,01,eYFP,megalodon,3.05
LP1,3149,3150,nat,01,eYFP,megalodon,1.6
LP1,3164,3165,nat,01,eYFP,megalodon,1.3
LP1,3212,3213,nat,01,eYFP,megalodon,1.55
LP1,3227,3228,nat,01,eYFP,megalodon,1.8
LP1,3242,3243,nat,01,eYFP,megalodon,2
LP1,3267,3268,nat,01,eYFP,megalodon,6.05
LP1,3278,3279,nat,01,eYFP,megalodon,1.4
LP1,3284,3285,nat,01,eYFP,megalodon,1
LP1,3290,3291,nat,01,eYFP,megalodon,1.45
LP1,3299,3300,nat,01,eYFP,megalodon,1.4
LP1,3302,3303,nat,01,eYFP,megalodon,1.1
LP1,3329,3330,nat,01,eYFP,megalodon,0.95
LP1,3332,3333,nat,01,eYFP,megalodon,0.6
LP1,3335,3336,nat,01,eYFP,megalodon,2
LP1,3341,3342,nat,01,eYFP,megalodon,2.55
LP1,3353,3354,nat,01,eYFP,megalodon,3.35
LP1,3380,3381,nat,01,eYFP,megalodon,4.45
LP1,3401,3402,nat,01,eYFP,megalodon,1.8
LP1,3408,3409,nat,01,eYFP,megalodon,3.1
LP1,3410,3411,nat,01,eYFP,megalodon,2.15
LP1,3434,3435,nat,01,eYFP,megalodon,1.65
LP1,3440,3441,nat,01,eYFP,megalodon,0.75
LP1,3443,3444,nat,01,eYFP,megalodon,0.6
LP1,3446,3447,nat,01,eYFP,megalodon,2.85
LP1,3458,3459,nat,01,eYFP,megalodon,1.55
LP1,3467,3468,nat,01,eYFP,megalodon,3.3
LP1,3525,3526,nat,01,BGHp(A),megalodon,2.05
LP1,3538,3539,nat,01,BGHp(A),megalodon,2.2
LP1,3584,3585,nat,01,BGHp(A),megalodon,5.95
LP1,3652,3653,nat,01,BGHp(A),megalodon,1.9
LP1,3773,3774,nat,01,stuffer,megalodon,1.5
LP1,3776,3777,nat,01,stuffer,megalodon,2.35
LP1,3796,3797,nat,01,stuffer,megalodon,3.25
LP1,3812,3813,nat,01,stuffer,megalodon,1.8
LP1,3835,3836,nat,01,stuffer,megalodon,1.6
LP1,3845,3846,nat,01,stuffer,megalodon,3.45
LP1,3853,3854,nat,01,stuffer,megalodon,2.5
LP1,3863,3864,nat,01,stuffer,megalodon,3.5
LP1,3868,3869,nat,01,stuffer,megalodon,1.15
LP1,3872,3873,nat,01,stuffer,megalodon,2.25
LP1,3890,3891,nat,01,stuffer,megalodon,4.45
LP1,3904,3905,nat,01,stuffer,megalodon,2.2
LP1,3911,3912,nat,01,stuffer,megalodon,2.75
LP1,3927,3928,nat,01,stuffer,megalodon,15.65
LP1,3939,3940,nat,01,stuffer,megalodon,1.3
LP1,3945,3946,nat,01,stuffer,megalodon,3.25
LP1,3964,3965,nat,01,stuffer,megalodon,15
LP1,3979,3980,nat,01,stuffer,megalodon,2.2
LP1,3988,3989,nat,01,stuffer,megalodon,1.05
LP1,3991,3992,nat,01,stuffer,megalodon,0.85
LP1,4015,4016,nat,01,stuffer,megalodon,1.25
LP1,4021,4022,nat,01,stuffer,megalodon,2
LP1,4026,4027,nat,01,stuffer,megalodon,1.95
LP1,4042,4043,nat,01,stuffer,megalodon,2.9
LP1,4059,4060,nat,01,stuffer,megalodon,4.2
LP1,4068,4069,nat,01,stuffer,megalodon,5.7
LP1,4071,4072,nat,01,stuffer,megalodon,1.4
LP1,4083,4084,nat,01,stuffer,megalodon,18.2
LP1,4092,4093,nat,01,stuffer,megalodon,19.25
LP1,4095,4096,nat,01,stuffer,megalodon,3.65
LP1,4107,4108,nat,01,stuffer,megalodon,2.05
LP1,4152,4153,nat,01,stuffer,megalodon,2.75
LP1,4154,4155,nat,01,stuffer,megalodon,2.95
LP1,4171,4172,nat,01,stuffer,megalodon,2
LP1,4179,4180,nat,01,stuffer,megalodon,0.85
LP1,4182,4183,nat,01,stuffer,megalodon,1.25
LP1,4201,4202,nat,01,stuffer,megalodon,1.55
LP1,4205,4206,nat,01,stuffer,megalodon,1.6
LP1,4213,4214,nat,01,stuffer,megalodon,1.3
LP1,4219,4220,nat,01,stuffer,megalodon,6.15
LP1,4232,4233,nat,01,stuffer,megalodon,1.35
LP1,4239,4240,nat,01,stuffer,megalodon,2.55
LP1,4258,4259,nat,01,stuffer,megalodon,4.15
LP1,4268,4269,nat,01,stuffer,megalodon,1.35
LP1,4270,4271,nat,01,stuffer,megalodon,0.95
LP1,4273,4274,nat,01,stuffer,megalodon,3.2
LP1,4283,4284,nat,01,stuffer,megalodon,0.9
LP1,4288,4289,nat,01,stuffer,megalodon,1.2
LP1,4290,4291,nat,01,stuffer,megalodon,1.4
LP1,4304,4305,nat,01,stuffer,megalodon,4.55
LP1,4315,4316,nat,01,stuffer,megalodon,1.85
LP1,4346,4347,nat,01,stuffer,megalodon,4.4
LP1,4354,4355,nat,01,stuffer,megalodon,2.1
LP1,4364,4365,nat,01,stuffer,megalodon,5.85
LP1,4369,4370,nat,01,stuffer,megalodon,0.8
LP1,4374,4375,nat,01,stuffer,megalodon,1.55
LP1,4389,4390,nat,01,stuffer,megalodon,1.5
LP1,4405,4406,nat,01,stuffer,megalodon,1.45
LP1,4424,4425,nat,01,stuffer,megalodon,2.25
LP1,4445,4446,nat,01,stuffer,megalodon,2.7
LP1,4447,4448,nat,01,stuffer,megalodon,3.75
LP1,4477,4478,nat,01,stuffer,megalodon,4.75
LP1,4480,4481,nat,01,stuffer,megalodon,2.25
LP1,4487,4488,nat,01,stuffer,megalodon,8.1
LP1,4499,4500,nat,01,stuffer,megalodon,28.5
LP1,4530,4531,nat,01,stuffer,megalodon,4.5
LP1,4537,4538,nat,01,stuffer,megalodon,1.05
LP1,4543,4544,nat,01,stuffer,megalodon,3
LP1,4549,4550,nat,01,stuffer,megalodon,1.6
LP1,4551,4552,nat,01,stuffer,megalodon,1.3
LP1,4558,4559,nat,01,stuffer,megalodon,0.45
LP1,4561,4562,nat,01,stuffer,megalodon,1.15
LP1,4573,4574,nat,01,stuffer,megalodon,0.65
LP1,4580,4581,nat,01,stuffer,megalodon,2.4
LP1,4594,4595,nat,01,stuffer,megalodon,1.1
LP1,4598,4599,nat,01,stuffer,megalodon,1.55
LP1,4600,4601,nat,01,stuffer,megalodon,2.65
LP1,4610,4611,nat,01,stuffer,megalodon,4.15
LP1,4618,4619,nat,01,stuffer,megalodon,1.25
LP1,4621,4622,nat,01,stuffer,megalodon,0.7
LP1,4629,4630,nat,01,stuffer,megalodon,3
LP1,4642,4643,nat,01,stuffer,megalodon,0.5
LP1,4645,4646,nat,01,stuffer,megalodon,0.4
LP1,4653,4654,nat,01,stuffer,megalodon,3.85
LP1,4664,4665,nat,01,stuffer,megalodon,2.45
LP1,4668,4669,nat,01,stuffer,megalodon,2
LP1,4687,4688,nat,01,stuffer,megalodon,1.25
LP1,4690,4691,nat,01,stuffer,megalodon,0.7
LP1,4693,4694,nat,01,stuffer,megalodon,1.55
LP1,4698,4699,nat,01,stuffer,megalodon,1.15
LP1,4720,4721,nat,01,stuffer,megalodon,2.85
LP1,4726,4727,nat,01,stuffer,megalodon,1.4
LP1,4733,4734,nat,01,stuffer,megalodon,7.2
LP1,4735,4736,nat,01,stuffer,megalodon,1.9
LP1,4742,4743,nat,01,stuffer,megalodon,8.1
LP1,4771,4772,nat,01,stuffer,megalodon,1.85
LP1,4779,4780,nat,01,stuffer,megalodon,1.6
LP1,4790,4791,nat,01,stuffer,megalodon,1.05
LP1,4795,4796,nat,01,stuffer,megalodon,1.25
LP1,4802,4803,nat,01,stuffer,megalodon,1.45
LP1,4807,4808,nat,01,stuffer,megalodon,1.75
LP1,4848,4849,nat,01,stuffer,megalodon,1.8
LP1,4891,4892,nat,01,stuffer,megalodon,1.6
LP1,4894,4895,nat,01,stuffer,megalodon,1.25
LP1,4898,4899,nat,01,stuffer,megalodon,1.7
LP1,4905,4906,nat,01,stuffer,megalodon,4.8
LP1,4914,4915,nat,01,stuffer,megalodon,23.5
LP1,4923,4924,nat,01,stuffer,megalodon,4.8
LP1,4935,4936,nat,01,stuffer,megalodon,3
LP1,4942,4943,nat,01,stuffer,megalodon,1.4
LP1,4946,4947,nat,01,stuffer,megalodon,0.85
LP1,4951,4952,nat,01,stuffer,megalodon,1.15
LP1,4990,4991,nat,01,stuffer,megalodon,7.65
LP1,5009,5010,nat,01,stuffer,megalodon,2.55
LP1,5017,5018,nat,01,stuffer,megalodon,1.25
LP1,5025,5026,nat,01,stuffer,megalodon,5.4
LP1,5027,5028,nat,01,stuffer,megalodon,3.2
LP1,5037,5038,nat,01,stuffer,megalodon,1.1
LP1,5040,5041,nat,01,stuffer,megalodon,0.55
LP1,5047,5048,nat,01,stuffer,megalodon,1.25
LP1,5051,5052,nat,01,stuffer,megalodon,3.25
LP1,5053,5054,nat,01,stuffer,megalodon,2.6
LP1,5058,5059,nat,01,stuffer,megalodon,2.2
LP1,5060,5061,nat,01,stuffer,megalodon,2.05
LP1,5072,5073,nat,01,stuffer,megalodon,3.55
LP1,5074,5075,nat,01,stuffer,megalodon,2.5
LP1,5078,5079,nat,01,stuffer,megalodon,6.55
LP1,5088,5089,nat,01,stuffer,megalodon,5.3
LP1,5106,5107,nat,01,stuffer,megalodon,1.35
LP1,5128,5129,nat,01,stuffer,megalodon,1.85
LP1,5131,5132,nat,01,stuffer,megalodon,1.2
LP1,5140,5141,nat,01,stuffer,megalodon,3.2
LP1,5143,5144,nat,01,stuffer,megalodon,2.05
LP1,5145,5146,nat,01,stuffer,megalodon,1.9
LP1,5153,5154,nat,01,stuffer,megalodon,1.05
LP1,5170,5171,nat,01,stuffer,megalodon,1.5
LP1,5180,5181,nat,01,stuffer,megalodon,2
LP1,5184,5185,nat,01,stuffer,megalodon,1.25
LP1,5200,5201,nat,01,stuffer,megalodon,1.1
LP1,5203,5204,nat,01,stuffer,megalodon,2.2
LP1,5209,5210,nat,01,stuffer,megalodon,1.1
LP1,5217,5218,nat,01,stuffer,megalodon,8.1
LP1,5224,5225,nat,01,stuffer,megalodon,0.85
LP1,5238,5239,nat,01,stuffer,megalodon,8.25
LP1,5247,5248,nat,01,stuffer,megalodon,6.6
LP1,5249,5250,nat,01,stuffer,megalodon,8.15
LP1,5251,5252,nat,01,stuffer,megalodon,9.05
LP1,5274,5275,nat,01,stuffer,megalodon,2.2
LP1,5283,5284,nat,01,stuffer,megalodon,1.15
LP1,5310,5311,nat,01,stuffer,megalodon,3.75
LP1,5325,5326,nat,01,stuffer,megalodon,1.25
LP1,5327,5328,nat,01,stuffer,megalodon,1.2
LP1,5331,5332,nat,01,stuffer,megalodon,1.65
LP1,5344,5345,nat,01,stuffer,megalodon,5.65
LP1,5350,5351,nat,01,stuffer,megalodon,3.4
LP1,5356,5357,nat,01,stuffer,megalodon,2.2
LP1,5358,5359,nat,01,stuffer,megalodon,1.45
LP1,5377,5378,nat,01,stuffer,megalodon,1.85
LP1,5405,5406,nat,01,stuffer,megalodon,1.4
LP1,5417,5418,nat,01,stuffer,megalodon,3.05
LP1,5434,5435,nat,01,stuffer,megalodon,1.95
LP1,5479,5480,nat,01,stuffer,megalodon,2.45
LP1,5487,5488,nat,01,stuffer,megalodon,4.55
LP1,5493,5494,nat,01,stuffer,megalodon,2.6
LP1,5503,5504,nat,01,stuffer,megalodon,3.8
LP1,5515,5516,nat,01,stuffer,megalodon,0.85
LP1,5520,5521,nat,01,stuffer,megalodon,1.1
LP1,5523,5524,nat,01,stuffer,megalodon,0.9
LP1,5527,5528,nat,01,stuffer,megalodon,0.4
LP1,5531,5532,nat,01,stuffer,megalodon,1.85
LP1,5548,5549,nat,01,stuffer,megalodon,2.7
LP1,5563,5564,nat,01,stuffer,megalodon,2.15
LP1,5567,5568,nat,01,stuffer,megalodon,0.9
LP1,5571,5572,nat,01,stuffer,megalodon,1.35
LP1,5574,5575,nat,01,stuffer,megalodon,7.85
LP1,5583,5584,nat,01,stuffer,megalodon,1.95
LP1,5589,5590,nat,01,stuffer,megalodon,7.1
LP1,5624,5625,nat,01,stuffer,megalodon,26.1
LP1,5632,5633,nat,01,stuffer,megalodon,14.1
LP1,5644,5645,nat,01,stuffer,megalodon,1.3
LP1,5656,5657,nat,01,stuffer,megalodon,3.3
LP1,5669,5670,nat,01,stuffer,megalodon,8.35
LP1,5677,5678,nat,01,stuffer,megalodon,3.8
LP1,5683,5684,nat,01,stuffer,megalodon,2
LP1,5706,5707,nat,01,stuffer,megalodon,1.5
LP1,5721,5722,nat,01,stuffer,megalodon,2.15
LP1,5731,5732,nat,01,stuffer,megalodon,1.8
LP1,5752,5753,nat,01,stuffer,megalodon,1.05
LP1,5831,5832,nat,01,ITR,megalodon,52.9
LP1,5898,5899,nat,01,ITR,megalodon,11.75
LP1,5900,5901,nat,01,ITR,megalodon,10.8
LP1,5908,5909,nat,01,ITR,megalodon,5.65
LP1,5921,5922,nat,01,ITR,megalodon,5.05
LP1,5925,5926,nat,01,ITR,megalodon,15.2
LP1,5936,5937,nat,01,ITR,megalodon,21.8
LP1,5940,5941,nat,01,ITR,megalodon,16.6
LP1,5943,5944,nat,01,ITR,megalodon,43.25
LP1,5947,5948,nat,01,ITR,megalodon,46.15
LP1,5958,5959,nat,01,ITR,megalodon,32.3
LP1,5962,5963,nat,01,ITR,megalodon,26.65
LP1,5975,5976,nat,01,ITR,megalodon,5.45
LP1,5979,5980,nat,01,ITR,megalodon,4.25
LP1,5983,5984,nat,01,ITR,megalodon,8.9
LP1,5985,5986,nat,01,ITR,megalodon,9.2
LP1,6009,6010,nat,01,ITR,megalodon,11.75
LP1,6017,6018,nat,01,ITR,megalodon,3.65
LP1,5245,5246,nat,01,stuffer,megalodon,2.65
LP1,5383,5384,nat,01,stuffer,megalodon,2.8
LP1,5400,5401,nat,01,stuffer,megalodon,0.4
LP1,5428,5429,nat,01,stuffer,megalodon,0.7
LP1,5457,5458,nat,01,stuffer,megalodon,0.85
LP1,5500,5501,nat,01,stuffer,megalodon,4.85
LP1,5904,5905,nat,01,ITR,megalodon,4.2
LP1,5840,5841,nat,01,ITR,megalodon,29.8
LP1,5845,5846,nat,01,ITR,megalodon,17.6
CMV,2002,2003,liver,02,ITR,megalodon,1.1
CMV,2004,2005,liver,02,ITR,megalodon,7.75
CMV,2008,2009,liver,02,ITR,megalodon,0
CMV,2012,2013,liver,02,ITR,megalodon,4.3
CMV,2025,2026,liver,02,ITR,megalodon,1.8
CMV,2029,2030,liver,02,ITR,megalodon,6.8
CMV,2040,2041,liver,02,ITR,megalodon,4.2
CMV,2044,2045,liver,02,ITR,megalodon,5.2
CMV,2047,2048,liver,02,ITR,megalodon,6.05
CMV,2051,2052,liver,02,ITR,megalodon,2.5
CMV,2062,2063,liver,02,ITR,megalodon,3.75
CMV,2066,2067,liver,02,ITR,megalodon,2.25
CMV,2079,2080,liver,02,ITR,megalodon,2.45
CMV,2083,2084,liver,02,ITR,megalodon,0.55
CMV,2087,2088,liver,02,ITR,megalodon,6.45
CMV,2089,2090,liver,02,ITR,megalodon,4.65
CMV,2230,2231,liver,02,promoter,megalodon,3.15
CMV,2265,2266,liver,02,promoter,megalodon,7.3
CMV,2267,2268,liver,02,promoter,megalodon,1.9
CMV,2281,2282,liver,02,promoter,megalodon,3.4
CMV,2293,2294,liver,02,promoter,megalodon,2
CMV,2305,2306,liver,02,promoter,megalodon,0.65
CMV,2312,2313,liver,02,promoter,megalodon,1.95
CMV,2319,2320,liver,02,promoter,megalodon,1.6
CMV,2329,2330,liver,02,promoter,megalodon,0
CMV,2341,2342,liver,02,promoter,megalodon,5.65
CMV,2359,2360,liver,02,promoter,megalodon,2.15
CMV,2382,2383,liver,02,promoter,megalodon,1.6
CMV,2403,2404,liver,02,promoter,megalodon,6.4
CMV,2452,2453,liver,02,promoter,megalodon,2.1
CMV,2465,2466,liver,02,promoter,megalodon,3.05
CMV,2474,2475,liver,02,promoter,megalodon,1.45
CMV,2486,2487,liver,02,promoter,megalodon,2.7
CMV,2546,2547,liver,02,promoter,megalodon,2.3
CMV,2558,2559,liver,02,promoter,megalodon,0.45
CMV,2577,2578,liver,02,promoter,megalodon,2.55
CMV,2601,2602,liver,02,promoter,megalodon,1
CMV,2610,2611,liver,02,promoter,megalodon,4.85
CMV,2622,2623,liver,02,promoter,megalodon,4.85
CMV,2651,2652,liver,02,promoter,megalodon,1.9
CMV,2685,2686,liver,02,promoter,megalodon,2.85
CMV,2703,2704,liver,02,promoter,megalodon,17.7
CMV,2714,2715,liver,02,promoter,megalodon,3.9
CMV,2725,2726,liver,02,promoter,megalodon,5.5
CMV,2735,2736,liver,02,promoter,megalodon,0.85
CMV,2742,2743,liver,02,promoter,megalodon,2.2
CMV,2748,2749,liver,02,promoter,megalodon,6.1
CMV,2775,2776,liver,02,promoter,megalodon,2
CMV,2787,2788,liver,02,promoter,megalodon,1.7
CMV,2795,2796,liver,02,promoter,megalodon,0.85
CMV,2831,2832,liver,02,eYFP,megalodon,0.55
CMV,2846,2847,liver,02,eYFP,megalodon,2.15
CMV,2867,2868,liver,02,eYFP,megalodon,1.35
CMV,2876,2877,liver,02,eYFP,megalodon,1.4
CMV,2879,2880,liver,02,eYFP,megalodon,1.4
CMV,2882,2883,liver,02,eYFP,megalodon,1.9
CMV,2888,2889,liver,02,eYFP,megalodon,2.9
CMV,2903,2904,liver,02,eYFP,megalodon,2.2
CMV,2909,2910,liver,02,eYFP,megalodon,7.1
CMV,2912,2913,liver,02,eYFP,megalodon,1.45
CMV,2918,2919,liver,02,eYFP,megalodon,0.95
CMV,2924,2925,liver,02,eYFP,megalodon,1.25
CMV,2936,2937,liver,02,eYFP,megalodon,2.7
CMV,2969,2970,liver,02,eYFP,megalodon,1.85
CMV,2981,2982,liver,02,eYFP,megalodon,5.45
CMV,2999,3000,liver,02,eYFP,megalodon,2.95
CMV,3011,3012,liver,02,eYFP,megalodon,2.4
CMV,3017,3018,liver,02,eYFP,megalodon,2
CMV,3032,3033,liver,02,eYFP,megalodon,0.4
CMV,3036,3037,liver,02,eYFP,megalodon,2.6
CMV,3044,3045,liver,02,eYFP,megalodon,1
CMV,3062,3063,liver,02,eYFP,megalodon,2.7
CMV,3077,3078,liver,02,eYFP,megalodon,3.65
CMV,3086,3087,liver,02,eYFP,megalodon,2.3
CMV,3095,3096,liver,02,eYFP,megalodon,5.4
CMV,3105,3106,liver,02,eYFP,megalodon,0.6
CMV,3125,3126,liver,02,eYFP,megalodon,1.35
CMV,3128,3129,liver,02,eYFP,megalodon,1
CMV,3144,3145,liver,02,eYFP,megalodon,0.9
CMV,3146,3147,liver,02,eYFP,megalodon,0.4
CMV,3149,3150,liver,02,eYFP,megalodon,1.2
CMV,3161,3162,liver,02,eYFP,megalodon,1.2
CMV,3167,3168,liver,02,eYFP,megalodon,0.6
CMV,3183,3184,liver,02,eYFP,megalodon,4.3
CMV,3188,3189,liver,02,eYFP,megalodon,2.1
CMV,3203,3204,liver,02,eYFP,megalodon,1.15
CMV,3218,3219,liver,02,eYFP,megalodon,1.45
CMV,3266,3267,liver,02,eYFP,megalodon,0.6
CMV,3281,3282,liver,02,eYFP,megalodon,0.4
CMV,3296,3297,liver,02,eYFP,megalodon,2.3
CMV,3321,3322,liver,02,eYFP,megalodon,3.9
CMV,3332,3333,liver,02,eYFP,megalodon,1.65
CMV,3338,3339,liver,02,eYFP,megalodon,1.4
CMV,3344,3345,liver,02,eYFP,megalodon,0.55
CMV,3353,3354,liver,02,eYFP,megalodon,1.9
CMV,3356,3357,liver,02,eYFP,megalodon,1.95
CMV,3383,3384,liver,02,eYFP,megalodon,0.2
CMV,3386,3387,liver,02,eYFP,megalodon,0.4
CMV,3389,3390,liver,02,eYFP,megalodon,1.2
CMV,3395,3396,liver,02,eYFP,megalodon,2.65
CMV,3407,3408,liver,02,eYFP,megalodon,2.85
CMV,3434,3435,liver,02,eYFP,megalodon,4.05
CMV,3455,3456,liver,02,eYFP,megalodon,1.7
CMV,3462,3463,liver,02,eYFP,megalodon,2.35
CMV,3464,3465,liver,02,eYFP,megalodon,2.3
CMV,3488,3489,liver,02,eYFP,megalodon,2.45
CMV,3494,3495,liver,02,eYFP,megalodon,0.55
CMV,3497,3498,liver,02,eYFP,megalodon,0.55
CMV,3500,3501,liver,02,eYFP,megalodon,1.85
CMV,3512,3513,liver,02,eYFP,megalodon,1.65
CMV,3521,3522,liver,02,eYFP,megalodon,3
CMV,3579,3580,liver,02,BGHp(A),megalodon,1.35
CMV,3592,3593,liver,02,BGHp(A),megalodon,1.35
CMV,3638,3639,liver,02,BGHp(A),megalodon,5.1
CMV,3706,3707,liver,02,BGHp(A),megalodon,2.2
CMV,3827,3828,liver,02,stuffer,megalodon,1.55
CMV,3830,3831,liver,02,stuffer,megalodon,2.05
CMV,3850,3851,liver,02,stuffer,megalodon,2.25
CMV,3866,3867,liver,02,stuffer,megalodon,1.95
CMV,3889,3890,liver,02,stuffer,megalodon,0.7
CMV,3899,3900,liver,02,stuffer,megalodon,4.05
CMV,3907,3908,liver,02,stuffer,megalodon,3
CMV,3917,3918,liver,02,stuffer,megalodon,2.55
CMV,3922,3923,liver,02,stuffer,megalodon,1.3
CMV,3926,3927,liver,02,stuffer,megalodon,1.35
CMV,3944,3945,liver,02,stuffer,megalodon,4.2
CMV,3958,3959,liver,02,stuffer,megalodon,1.4
CMV,3965,3966,liver,02,stuffer,megalodon,2
CMV,3981,3982,liver,02,stuffer,megalodon,8.55
CMV,3993,3994,liver,02,stuffer,megalodon,1.95
CMV,3999,4000,liver,02,stuffer,megalodon,3.35
CMV,4018,4019,liver,02,stuffer,megalodon,12
CMV,4033,4034,liver,02,stuffer,megalodon,2.4
CMV,4042,4043,liver,02,stuffer,megalodon,0.2
CMV,4045,4046,liver,02,stuffer,megalodon,0.4
CMV,4069,4070,liver,02,stuffer,megalodon,1.15
CMV,4075,4076,liver,02,stuffer,megalodon,2.75
CMV,4080,4081,liver,02,stuffer,megalodon,2.05
CMV,4096,4097,liver,02,stuffer,megalodon,1.05
CMV,4113,4114,liver,02,stuffer,megalodon,4.6
CMV,4122,4123,liver,02,stuffer,megalodon,2.6
CMV,4125,4126,liver,02,stuffer,megalodon,1.65
CMV,4137,4138,liver,02,stuffer,megalodon,15
CMV,4146,4147,liver,02,stuffer,megalodon,19.2
CMV,4149,4150,liver,02,stuffer,megalodon,2.65
CMV,4161,4162,liver,02,stuffer,megalodon,0.95
CMV,4206,4207,liver,02,stuffer,megalodon,2.75
CMV,4208,4209,liver,02,stuffer,megalodon,2.45
CMV,4225,4226,liver,02,stuffer,megalodon,2.35
CMV,4233,4234,liver,02,stuffer,megalodon,0.45
CMV,4236,4237,liver,02,stuffer,megalodon,0.95
CMV,4255,4256,liver,02,stuffer,megalodon,1.3
CMV,4259,4260,liver,02,stuffer,megalodon,1.25
CMV,4267,4268,liver,02,stuffer,megalodon,0.95
CMV,4273,4274,liver,02,stuffer,megalodon,5.65
CMV,4286,4287,liver,02,stuffer,megalodon,1.65
CMV,4293,4294,liver,02,stuffer,megalodon,2.5
CMV,4312,4313,liver,02,stuffer,megalodon,2.4
CMV,4322,4323,liver,02,stuffer,megalodon,1.7
CMV,4324,4325,liver,02,stuffer,megalodon,1.75
CMV,4327,4328,liver,02,stuffer,megalodon,5.05
CMV,4337,4338,liver,02,stuffer,megalodon,1
CMV,4342,4343,liver,02,stuffer,megalodon,2.1
CMV,4344,4345,liver,02,stuffer,megalodon,0.8
CMV,4358,4359,liver,02,stuffer,megalodon,3.8
CMV,4369,4370,liver,02,stuffer,megalodon,1.4
CMV,4400,4401,liver,02,stuffer,megalodon,3.25
CMV,4408,4409,liver,02,stuffer,megalodon,1.2
CMV,4418,4419,liver,02,stuffer,megalodon,4.4
CMV,4423,4424,liver,02,stuffer,megalodon,1.25
CMV,4428,4429,liver,02,stuffer,megalodon,0.6
CMV,4443,4444,liver,02,stuffer,megalodon,0.55
CMV,4459,4460,liver,02,stuffer,megalodon,0.85
CMV,4478,4479,liver,02,stuffer,megalodon,1.35
CMV,4499,4500,liver,02,stuffer,megalodon,1.9
CMV,4501,4502,liver,02,stuffer,megalodon,2.85
CMV,4531,4532,liver,02,stuffer,megalodon,3.4
CMV,4534,4535,liver,02,stuffer,megalodon,2.2
CMV,4541,4542,liver,02,stuffer,megalodon,8.1
CMV,4553,4554,liver,02,stuffer,megalodon,23.65
CMV,4584,4585,liver,02,stuffer,megalodon,4.25
CMV,4591,4592,liver,02,stuffer,megalodon,1.25
CMV,4597,4598,liver,02,stuffer,megalodon,3.55
CMV,4603,4604,liver,02,stuffer,megalodon,1.75
CMV,4605,4606,liver,02,stuffer,megalodon,1.4
CMV,4612,4613,liver,02,stuffer,megalodon,0.25
CMV,4615,4616,liver,02,stuffer,megalodon,0.8
CMV,4627,4628,liver,02,stuffer,megalodon,0.55
CMV,4634,4635,liver,02,stuffer,megalodon,3
CMV,4648,4649,liver,02,stuffer,megalodon,0.75
CMV,4652,4653,liver,02,stuffer,megalodon,1.9
CMV,4654,4655,liver,02,stuffer,megalodon,3.8
CMV,4664,4665,liver,02,stuffer,megalodon,4.65
CMV,4672,4673,liver,02,stuffer,megalodon,0
CMV,4675,4676,liver,02,stuffer,megalodon,0
CMV,4683,4684,liver,02,stuffer,megalodon,0.9
CMV,4696,4697,liver,02,stuffer,megalodon,1.15
CMV,4699,4700,liver,02,stuffer,megalodon,1
CMV,4707,4708,liver,02,stuffer,megalodon,5.95
CMV,4718,4719,liver,02,stuffer,megalodon,2.6
CMV,4722,4723,liver,02,stuffer,megalodon,2.55
CMV,4741,4742,liver,02,stuffer,megalodon,0.55
CMV,4744,4745,liver,02,stuffer,megalodon,1.55
CMV,4747,4748,liver,02,stuffer,megalodon,1.8
CMV,4752,4753,liver,02,stuffer,megalodon,0.5
CMV,4774,4775,liver,02,stuffer,megalodon,2.85
CMV,4780,4781,liver,02,stuffer,megalodon,1.1
CMV,4787,4788,liver,02,stuffer,megalodon,5.85
CMV,4789,4790,liver,02,stuffer,megalodon,2.4
